,gt,alt,flight_num,flight_path_file
8128,dataset/gt/20_888.npy,dataset/alt/20_888_alt.npy,20,dublaz/F_150326_120854.laz
8129,dataset/gt/19_1073.npy,dataset/alt/19_1073_alt.npy,19,dublaz/F_150326_154909.laz
8130,dataset/gt/19_3561.npy,dataset/alt/19_3561_alt.npy,19,dublaz/F_150326_154909.laz
8131,dataset/gt/16_140.npy,dataset/alt/16_140_alt.npy,16,dublaz/F_150326_161223.laz
8132,dataset/gt/27_2104.npy,dataset/alt/27_2104_alt.npy,27,dublaz/F_150326_132400.laz
8133,dataset/gt/12_237.npy,dataset/alt/12_237_alt.npy,12,dublaz/F_150326_150519.laz
8134,dataset/gt/19_4319.npy,dataset/alt/19_4319_alt.npy,19,dublaz/F_150326_154909.laz
8135,dataset/gt/19_3061.npy,dataset/alt/19_3061_alt.npy,19,dublaz/F_150326_154909.laz
8136,dataset/gt/38_1120.npy,dataset/alt/38_1120_alt.npy,38,dublaz/F_150326_145523.laz
8137,dataset/gt/16_1068.npy,dataset/alt/16_1068_alt.npy,16,dublaz/F_150326_161223.laz
8138,dataset/gt/9_1004.npy,dataset/alt/9_1004_alt.npy,9,dublaz/F_150326_131440.laz
8139,dataset/gt/22_796.npy,dataset/alt/22_796_alt.npy,22,dublaz/F_150326_123922.laz
8140,dataset/gt/29_67.npy,dataset/alt/29_67_alt.npy,29,dublaz/F_150326_125429.laz
8141,dataset/gt/19_2807.npy,dataset/alt/19_2807_alt.npy,19,dublaz/F_150326_154909.laz
8142,dataset/gt/27_2511.npy,dataset/alt/27_2511_alt.npy,27,dublaz/F_150326_132400.laz
8143,dataset/gt/27_3819.npy,dataset/alt/27_3819_alt.npy,27,dublaz/F_150326_132400.laz
8144,dataset/gt/27_1342.npy,dataset/alt/27_1342_alt.npy,27,dublaz/F_150326_132400.laz
8145,dataset/gt/15_782.npy,dataset/alt/15_782_alt.npy,15,dublaz/F_150326_145809.laz
8146,dataset/gt/12_220.npy,dataset/alt/12_220_alt.npy,12,dublaz/F_150326_150519.laz
8147,dataset/gt/24_263.npy,dataset/alt/24_263_alt.npy,24,dublaz/F_150326_124922.laz
8148,dataset/gt/35_397.npy,dataset/alt/35_397_alt.npy,35,dublaz/F_150326_120025.laz
8149,dataset/gt/5_9.npy,dataset/alt/5_9_alt.npy,5,dublaz/F_150326_160149.laz
8150,dataset/gt/22_230.npy,dataset/alt/22_230_alt.npy,22,dublaz/F_150326_123922.laz
8151,dataset/gt/37_716.npy,dataset/alt/37_716_alt.npy,37,dublaz/F_150326_160709.laz
8152,dataset/gt/19_5330.npy,dataset/alt/19_5330_alt.npy,19,dublaz/F_150326_154909.laz
8153,dataset/gt/31_353.npy,dataset/alt/31_353_alt.npy,31,dublaz/F_150326_131220.laz
8154,dataset/gt/20_205.npy,dataset/alt/20_205_alt.npy,20,dublaz/F_150326_120854.laz
8155,dataset/gt/9_353.npy,dataset/alt/9_353_alt.npy,9,dublaz/F_150326_131440.laz
8156,dataset/gt/27_2989.npy,dataset/alt/27_2989_alt.npy,27,dublaz/F_150326_132400.laz
8157,dataset/gt/19_1835.npy,dataset/alt/19_1835_alt.npy,19,dublaz/F_150326_154909.laz
8158,dataset/gt/11_206.npy,dataset/alt/11_206_alt.npy,11,dublaz/F_150326_161001.laz
8159,dataset/gt/11_918.npy,dataset/alt/11_918_alt.npy,11,dublaz/F_150326_161001.laz
8160,dataset/gt/24_434.npy,dataset/alt/24_434_alt.npy,24,dublaz/F_150326_124922.laz
8161,dataset/gt/31_1949.npy,dataset/alt/31_1949_alt.npy,31,dublaz/F_150326_131220.laz
8162,dataset/gt/36_955.npy,dataset/alt/36_955_alt.npy,36,dublaz/F_150326_134430.laz
8163,dataset/gt/19_1348.npy,dataset/alt/19_1348_alt.npy,19,dublaz/F_150326_154909.laz
8164,dataset/gt/22_435.npy,dataset/alt/22_435_alt.npy,22,dublaz/F_150326_123922.laz
8165,dataset/gt/26_24.npy,dataset/alt/26_24_alt.npy,26,dublaz/F_150326_124415.laz
8166,dataset/gt/19_2042.npy,dataset/alt/19_2042_alt.npy,19,dublaz/F_150326_154909.laz
8167,dataset/gt/36_863.npy,dataset/alt/36_863_alt.npy,36,dublaz/F_150326_134430.laz
8168,dataset/gt/35_773.npy,dataset/alt/35_773_alt.npy,35,dublaz/F_150326_120025.laz
8169,dataset/gt/20_56.npy,dataset/alt/20_56_alt.npy,20,dublaz/F_150326_120854.laz
8170,dataset/gt/19_3550.npy,dataset/alt/19_3550_alt.npy,19,dublaz/F_150326_154909.laz
8171,dataset/gt/16_29.npy,dataset/alt/16_29_alt.npy,16,dublaz/F_150326_161223.laz
8172,dataset/gt/19_3589.npy,dataset/alt/19_3589_alt.npy,19,dublaz/F_150326_154909.laz
8173,dataset/gt/18_287.npy,dataset/alt/18_287_alt.npy,18,dublaz/F_150326_160443.laz
8174,dataset/gt/12_310.npy,dataset/alt/12_310_alt.npy,12,dublaz/F_150326_150519.laz
8175,dataset/gt/19_5810.npy,dataset/alt/19_5810_alt.npy,19,dublaz/F_150326_154909.laz
8176,dataset/gt/27_4441.npy,dataset/alt/27_4441_alt.npy,27,dublaz/F_150326_132400.laz
8177,dataset/gt/27_1984.npy,dataset/alt/27_1984_alt.npy,27,dublaz/F_150326_132400.laz
8178,dataset/gt/27_1104.npy,dataset/alt/27_1104_alt.npy,27,dublaz/F_150326_132400.laz
8179,dataset/gt/27_3854.npy,dataset/alt/27_3854_alt.npy,27,dublaz/F_150326_132400.laz
8180,dataset/gt/14_835.npy,dataset/alt/14_835_alt.npy,14,dublaz/F_150326_122222.laz
8181,dataset/gt/13_960.npy,dataset/alt/13_960_alt.npy,13,dublaz/F_150326_151147.laz
8182,dataset/gt/33_509.npy,dataset/alt/33_509_alt.npy,33,dublaz/F_150326_120403.laz
8183,dataset/gt/19_5022.npy,dataset/alt/19_5022_alt.npy,19,dublaz/F_150326_154909.laz
8184,dataset/gt/12_356.npy,dataset/alt/12_356_alt.npy,12,dublaz/F_150326_150519.laz
8185,dataset/gt/27_4515.npy,dataset/alt/27_4515_alt.npy,27,dublaz/F_150326_132400.laz
8186,dataset/gt/27_3488.npy,dataset/alt/27_3488_alt.npy,27,dublaz/F_150326_132400.laz
8187,dataset/gt/11_646.npy,dataset/alt/11_646_alt.npy,11,dublaz/F_150326_161001.laz
8188,dataset/gt/19_5896.npy,dataset/alt/19_5896_alt.npy,19,dublaz/F_150326_154909.laz
8189,dataset/gt/27_5983.npy,dataset/alt/27_5983_alt.npy,27,dublaz/F_150326_132400.laz
8190,dataset/gt/14_1017.npy,dataset/alt/14_1017_alt.npy,14,dublaz/F_150326_122222.laz
8191,dataset/gt/3_912.npy,dataset/alt/3_912_alt.npy,3,dublaz/F_150326_122941.laz
8192,dataset/gt/27_4502.npy,dataset/alt/27_4502_alt.npy,27,dublaz/F_150326_132400.laz
8193,dataset/gt/3_939.npy,dataset/alt/3_939_alt.npy,3,dublaz/F_150326_122941.laz
8194,dataset/gt/13_1431.npy,dataset/alt/13_1431_alt.npy,13,dublaz/F_150326_151147.laz
8195,dataset/gt/22_488.npy,dataset/alt/22_488_alt.npy,22,dublaz/F_150326_123922.laz
8196,dataset/gt/27_879.npy,dataset/alt/27_879_alt.npy,27,dublaz/F_150326_132400.laz
8197,dataset/gt/29_546.npy,dataset/alt/29_546_alt.npy,29,dublaz/F_150326_125429.laz
8198,dataset/gt/24_476.npy,dataset/alt/24_476_alt.npy,24,dublaz/F_150326_124922.laz
8199,dataset/gt/18_12.npy,dataset/alt/18_12_alt.npy,18,dublaz/F_150326_160443.laz
8200,dataset/gt/27_224.npy,dataset/alt/27_224_alt.npy,27,dublaz/F_150326_132400.laz
8201,dataset/gt/27_4966.npy,dataset/alt/27_4966_alt.npy,27,dublaz/F_150326_132400.laz
8202,dataset/gt/1_405.npy,dataset/alt/1_405_alt.npy,1,dublaz/F_150326_125917.laz
8203,dataset/gt/35_420.npy,dataset/alt/35_420_alt.npy,35,dublaz/F_150326_120025.laz
8204,dataset/gt/24_739.npy,dataset/alt/24_739_alt.npy,24,dublaz/F_150326_124922.laz
8205,dataset/gt/9_597.npy,dataset/alt/9_597_alt.npy,9,dublaz/F_150326_131440.laz
8206,dataset/gt/27_4000.npy,dataset/alt/27_4000_alt.npy,27,dublaz/F_150326_132400.laz
8207,dataset/gt/9_1064.npy,dataset/alt/9_1064_alt.npy,9,dublaz/F_150326_131440.laz
8208,dataset/gt/27_4216.npy,dataset/alt/27_4216_alt.npy,27,dublaz/F_150326_132400.laz
8209,dataset/gt/20_20.npy,dataset/alt/20_20_alt.npy,20,dublaz/F_150326_120854.laz
8210,dataset/gt/18_444.npy,dataset/alt/18_444_alt.npy,18,dublaz/F_150326_160443.laz
8211,dataset/gt/31_107.npy,dataset/alt/31_107_alt.npy,31,dublaz/F_150326_131220.laz
8212,dataset/gt/11_211.npy,dataset/alt/11_211_alt.npy,11,dublaz/F_150326_161001.laz
8213,dataset/gt/38_231.npy,dataset/alt/38_231_alt.npy,38,dublaz/F_150326_145523.laz
8214,dataset/gt/13_97.npy,dataset/alt/13_97_alt.npy,13,dublaz/F_150326_151147.laz
8215,dataset/gt/27_4806.npy,dataset/alt/27_4806_alt.npy,27,dublaz/F_150326_132400.laz
8216,dataset/gt/19_5254.npy,dataset/alt/19_5254_alt.npy,19,dublaz/F_150326_154909.laz
8217,dataset/gt/18_1088.npy,dataset/alt/18_1088_alt.npy,18,dublaz/F_150326_160443.laz
8218,dataset/gt/36_73.npy,dataset/alt/36_73_alt.npy,36,dublaz/F_150326_134430.laz
8219,dataset/gt/36_659.npy,dataset/alt/36_659_alt.npy,36,dublaz/F_150326_134430.laz
8220,dataset/gt/19_1179.npy,dataset/alt/19_1179_alt.npy,19,dublaz/F_150326_154909.laz
8221,dataset/gt/19_5042.npy,dataset/alt/19_5042_alt.npy,19,dublaz/F_150326_154909.laz
8222,dataset/gt/12_545.npy,dataset/alt/12_545_alt.npy,12,dublaz/F_150326_150519.laz
8223,dataset/gt/11_878.npy,dataset/alt/11_878_alt.npy,11,dublaz/F_150326_161001.laz
8224,dataset/gt/19_45.npy,dataset/alt/19_45_alt.npy,19,dublaz/F_150326_154909.laz
8225,dataset/gt/35_286.npy,dataset/alt/35_286_alt.npy,35,dublaz/F_150326_120025.laz
8226,dataset/gt/13_931.npy,dataset/alt/13_931_alt.npy,13,dublaz/F_150326_151147.laz
8227,dataset/gt/19_1564.npy,dataset/alt/19_1564_alt.npy,19,dublaz/F_150326_154909.laz
8228,dataset/gt/27_1001.npy,dataset/alt/27_1001_alt.npy,27,dublaz/F_150326_132400.laz
8229,dataset/gt/11_992.npy,dataset/alt/11_992_alt.npy,11,dublaz/F_150326_161001.laz
8230,dataset/gt/31_1784.npy,dataset/alt/31_1784_alt.npy,31,dublaz/F_150326_131220.laz
8231,dataset/gt/37_1201.npy,dataset/alt/37_1201_alt.npy,37,dublaz/F_150326_160709.laz
8232,dataset/gt/33_216.npy,dataset/alt/33_216_alt.npy,33,dublaz/F_150326_120403.laz
8233,dataset/gt/19_658.npy,dataset/alt/19_658_alt.npy,19,dublaz/F_150326_154909.laz
8234,dataset/gt/13_1914.npy,dataset/alt/13_1914_alt.npy,13,dublaz/F_150326_151147.laz
8235,dataset/gt/19_4190.npy,dataset/alt/19_4190_alt.npy,19,dublaz/F_150326_154909.laz
8236,dataset/gt/27_3933.npy,dataset/alt/27_3933_alt.npy,27,dublaz/F_150326_132400.laz
8237,dataset/gt/12_514.npy,dataset/alt/12_514_alt.npy,12,dublaz/F_150326_150519.laz
8238,dataset/gt/27_1140.npy,dataset/alt/27_1140_alt.npy,27,dublaz/F_150326_132400.laz
8239,dataset/gt/19_3665.npy,dataset/alt/19_3665_alt.npy,19,dublaz/F_150326_154909.laz
8240,dataset/gt/19_1449.npy,dataset/alt/19_1449_alt.npy,19,dublaz/F_150326_154909.laz
8241,dataset/gt/1_179.npy,dataset/alt/1_179_alt.npy,1,dublaz/F_150326_125917.laz
8242,dataset/gt/5_413.npy,dataset/alt/5_413_alt.npy,5,dublaz/F_150326_160149.laz
8243,dataset/gt/31_2498.npy,dataset/alt/31_2498_alt.npy,31,dublaz/F_150326_131220.laz
8244,dataset/gt/27_4246.npy,dataset/alt/27_4246_alt.npy,27,dublaz/F_150326_132400.laz
8245,dataset/gt/27_1190.npy,dataset/alt/27_1190_alt.npy,27,dublaz/F_150326_132400.laz
8246,dataset/gt/18_1185.npy,dataset/alt/18_1185_alt.npy,18,dublaz/F_150326_160443.laz
8247,dataset/gt/27_5952.npy,dataset/alt/27_5952_alt.npy,27,dublaz/F_150326_132400.laz
8248,dataset/gt/12_648.npy,dataset/alt/12_648_alt.npy,12,dublaz/F_150326_150519.laz
8249,dataset/gt/37_759.npy,dataset/alt/37_759_alt.npy,37,dublaz/F_150326_160709.laz
8250,dataset/gt/31_1565.npy,dataset/alt/31_1565_alt.npy,31,dublaz/F_150326_131220.laz
8251,dataset/gt/5_546.npy,dataset/alt/5_546_alt.npy,5,dublaz/F_150326_160149.laz
8252,dataset/gt/27_184.npy,dataset/alt/27_184_alt.npy,27,dublaz/F_150326_132400.laz
8253,dataset/gt/22_859.npy,dataset/alt/22_859_alt.npy,22,dublaz/F_150326_123922.laz
8254,dataset/gt/9_221.npy,dataset/alt/9_221_alt.npy,9,dublaz/F_150326_131440.laz
8255,dataset/gt/38_1123.npy,dataset/alt/38_1123_alt.npy,38,dublaz/F_150326_145523.laz
8256,dataset/gt/14_358.npy,dataset/alt/14_358_alt.npy,14,dublaz/F_150326_122222.laz
8257,dataset/gt/1_533.npy,dataset/alt/1_533_alt.npy,1,dublaz/F_150326_125917.laz
8258,dataset/gt/22_469.npy,dataset/alt/22_469_alt.npy,22,dublaz/F_150326_123922.laz
8259,dataset/gt/19_2053.npy,dataset/alt/19_2053_alt.npy,19,dublaz/F_150326_154909.laz
8260,dataset/gt/27_2238.npy,dataset/alt/27_2238_alt.npy,27,dublaz/F_150326_132400.laz
8261,dataset/gt/19_328.npy,dataset/alt/19_328_alt.npy,19,dublaz/F_150326_154909.laz
8262,dataset/gt/12_463.npy,dataset/alt/12_463_alt.npy,12,dublaz/F_150326_150519.laz
8263,dataset/gt/24_564.npy,dataset/alt/24_564_alt.npy,24,dublaz/F_150326_124922.laz
8264,dataset/gt/27_4005.npy,dataset/alt/27_4005_alt.npy,27,dublaz/F_150326_132400.laz
8265,dataset/gt/19_2556.npy,dataset/alt/19_2556_alt.npy,19,dublaz/F_150326_154909.laz
8266,dataset/gt/20_579.npy,dataset/alt/20_579_alt.npy,20,dublaz/F_150326_120854.laz
8267,dataset/gt/9_20.npy,dataset/alt/9_20_alt.npy,9,dublaz/F_150326_131440.laz
8268,dataset/gt/19_2553.npy,dataset/alt/19_2553_alt.npy,19,dublaz/F_150326_154909.laz
8269,dataset/gt/27_3722.npy,dataset/alt/27_3722_alt.npy,27,dublaz/F_150326_132400.laz
8270,dataset/gt/33_120.npy,dataset/alt/33_120_alt.npy,33,dublaz/F_150326_120403.laz
8271,dataset/gt/37_604.npy,dataset/alt/37_604_alt.npy,37,dublaz/F_150326_160709.laz
8272,dataset/gt/15_538.npy,dataset/alt/15_538_alt.npy,15,dublaz/F_150326_145809.laz
8273,dataset/gt/9_894.npy,dataset/alt/9_894_alt.npy,9,dublaz/F_150326_131440.laz
8274,dataset/gt/31_935.npy,dataset/alt/31_935_alt.npy,31,dublaz/F_150326_131220.laz
8275,dataset/gt/1_949.npy,dataset/alt/1_949_alt.npy,1,dublaz/F_150326_125917.laz
8276,dataset/gt/12_15.npy,dataset/alt/12_15_alt.npy,12,dublaz/F_150326_150519.laz
8277,dataset/gt/31_1432.npy,dataset/alt/31_1432_alt.npy,31,dublaz/F_150326_131220.laz
8278,dataset/gt/19_5534.npy,dataset/alt/19_5534_alt.npy,19,dublaz/F_150326_154909.laz
8279,dataset/gt/19_4764.npy,dataset/alt/19_4764_alt.npy,19,dublaz/F_150326_154909.laz
8280,dataset/gt/15_91.npy,dataset/alt/15_91_alt.npy,15,dublaz/F_150326_145809.laz
8281,dataset/gt/12_287.npy,dataset/alt/12_287_alt.npy,12,dublaz/F_150326_150519.laz
8282,dataset/gt/22_934.npy,dataset/alt/22_934_alt.npy,22,dublaz/F_150326_123922.laz
8283,dataset/gt/31_432.npy,dataset/alt/31_432_alt.npy,31,dublaz/F_150326_131220.laz
8284,dataset/gt/31_184.npy,dataset/alt/31_184_alt.npy,31,dublaz/F_150326_131220.laz
8285,dataset/gt/11_769.npy,dataset/alt/11_769_alt.npy,11,dublaz/F_150326_161001.laz
8286,dataset/gt/15_694.npy,dataset/alt/15_694_alt.npy,15,dublaz/F_150326_145809.laz
8287,dataset/gt/19_5567.npy,dataset/alt/19_5567_alt.npy,19,dublaz/F_150326_154909.laz
8288,dataset/gt/19_3506.npy,dataset/alt/19_3506_alt.npy,19,dublaz/F_150326_154909.laz
8289,dataset/gt/18_1154.npy,dataset/alt/18_1154_alt.npy,18,dublaz/F_150326_160443.laz
8290,dataset/gt/19_1967.npy,dataset/alt/19_1967_alt.npy,19,dublaz/F_150326_154909.laz
8291,dataset/gt/29_209.npy,dataset/alt/29_209_alt.npy,29,dublaz/F_150326_125429.laz
8292,dataset/gt/19_3925.npy,dataset/alt/19_3925_alt.npy,19,dublaz/F_150326_154909.laz
8293,dataset/gt/9_684.npy,dataset/alt/9_684_alt.npy,9,dublaz/F_150326_131440.laz
8294,dataset/gt/13_3061.npy,dataset/alt/13_3061_alt.npy,13,dublaz/F_150326_151147.laz
8295,dataset/gt/11_1008.npy,dataset/alt/11_1008_alt.npy,11,dublaz/F_150326_161001.laz
8296,dataset/gt/35_368.npy,dataset/alt/35_368_alt.npy,35,dublaz/F_150326_120025.laz
8297,dataset/gt/27_2983.npy,dataset/alt/27_2983_alt.npy,27,dublaz/F_150326_132400.laz
8298,dataset/gt/19_1892.npy,dataset/alt/19_1892_alt.npy,19,dublaz/F_150326_154909.laz
8299,dataset/gt/15_665.npy,dataset/alt/15_665_alt.npy,15,dublaz/F_150326_145809.laz
8300,dataset/gt/38_603.npy,dataset/alt/38_603_alt.npy,38,dublaz/F_150326_145523.laz
8301,dataset/gt/1_971.npy,dataset/alt/1_971_alt.npy,1,dublaz/F_150326_125917.laz
8302,dataset/gt/35_406.npy,dataset/alt/35_406_alt.npy,35,dublaz/F_150326_120025.laz
8303,dataset/gt/33_642.npy,dataset/alt/33_642_alt.npy,33,dublaz/F_150326_120403.laz
8304,dataset/gt/35_936.npy,dataset/alt/35_936_alt.npy,35,dublaz/F_150326_120025.laz
8305,dataset/gt/19_419.npy,dataset/alt/19_419_alt.npy,19,dublaz/F_150326_154909.laz
8306,dataset/gt/19_4393.npy,dataset/alt/19_4393_alt.npy,19,dublaz/F_150326_154909.laz
8307,dataset/gt/13_1826.npy,dataset/alt/13_1826_alt.npy,13,dublaz/F_150326_151147.laz
8308,dataset/gt/19_2283.npy,dataset/alt/19_2283_alt.npy,19,dublaz/F_150326_154909.laz
8309,dataset/gt/27_4218.npy,dataset/alt/27_4218_alt.npy,27,dublaz/F_150326_132400.laz
8310,dataset/gt/24_75.npy,dataset/alt/24_75_alt.npy,24,dublaz/F_150326_124922.laz
8311,dataset/gt/13_2235.npy,dataset/alt/13_2235_alt.npy,13,dublaz/F_150326_151147.laz
8312,dataset/gt/27_1205.npy,dataset/alt/27_1205_alt.npy,27,dublaz/F_150326_132400.laz
8313,dataset/gt/1_905.npy,dataset/alt/1_905_alt.npy,1,dublaz/F_150326_125917.laz
8314,dataset/gt/20_763.npy,dataset/alt/20_763_alt.npy,20,dublaz/F_150326_120854.laz
8315,dataset/gt/27_3049.npy,dataset/alt/27_3049_alt.npy,27,dublaz/F_150326_132400.laz
8316,dataset/gt/13_2973.npy,dataset/alt/13_2973_alt.npy,13,dublaz/F_150326_151147.laz
8317,dataset/gt/19_4136.npy,dataset/alt/19_4136_alt.npy,19,dublaz/F_150326_154909.laz
8318,dataset/gt/14_616.npy,dataset/alt/14_616_alt.npy,14,dublaz/F_150326_122222.laz
8319,dataset/gt/22_714.npy,dataset/alt/22_714_alt.npy,22,dublaz/F_150326_123922.laz
8320,dataset/gt/31_479.npy,dataset/alt/31_479_alt.npy,31,dublaz/F_150326_131220.laz
8321,dataset/gt/31_1157.npy,dataset/alt/31_1157_alt.npy,31,dublaz/F_150326_131220.laz
8322,dataset/gt/16_37.npy,dataset/alt/16_37_alt.npy,16,dublaz/F_150326_161223.laz
8323,dataset/gt/31_315.npy,dataset/alt/31_315_alt.npy,31,dublaz/F_150326_131220.laz
8324,dataset/gt/3_914.npy,dataset/alt/3_914_alt.npy,3,dublaz/F_150326_122941.laz
8325,dataset/gt/13_989.npy,dataset/alt/13_989_alt.npy,13,dublaz/F_150326_151147.laz
8326,dataset/gt/27_4198.npy,dataset/alt/27_4198_alt.npy,27,dublaz/F_150326_132400.laz
8327,dataset/gt/27_4401.npy,dataset/alt/27_4401_alt.npy,27,dublaz/F_150326_132400.laz
8328,dataset/gt/27_3737.npy,dataset/alt/27_3737_alt.npy,27,dublaz/F_150326_132400.laz
8329,dataset/gt/38_174.npy,dataset/alt/38_174_alt.npy,38,dublaz/F_150326_145523.laz
8330,dataset/gt/38_1116.npy,dataset/alt/38_1116_alt.npy,38,dublaz/F_150326_145523.laz
8331,dataset/gt/18_1063.npy,dataset/alt/18_1063_alt.npy,18,dublaz/F_150326_160443.laz
8332,dataset/gt/27_4792.npy,dataset/alt/27_4792_alt.npy,27,dublaz/F_150326_132400.laz
8333,dataset/gt/36_314.npy,dataset/alt/36_314_alt.npy,36,dublaz/F_150326_134430.laz
8334,dataset/gt/19_1849.npy,dataset/alt/19_1849_alt.npy,19,dublaz/F_150326_154909.laz
8335,dataset/gt/33_639.npy,dataset/alt/33_639_alt.npy,33,dublaz/F_150326_120403.laz
8336,dataset/gt/31_2261.npy,dataset/alt/31_2261_alt.npy,31,dublaz/F_150326_131220.laz
8337,dataset/gt/27_5521.npy,dataset/alt/27_5521_alt.npy,27,dublaz/F_150326_132400.laz
8338,dataset/gt/22_559.npy,dataset/alt/22_559_alt.npy,22,dublaz/F_150326_123922.laz
8339,dataset/gt/27_277.npy,dataset/alt/27_277_alt.npy,27,dublaz/F_150326_132400.laz
8340,dataset/gt/24_656.npy,dataset/alt/24_656_alt.npy,24,dublaz/F_150326_124922.laz
8341,dataset/gt/11_421.npy,dataset/alt/11_421_alt.npy,11,dublaz/F_150326_161001.laz
8342,dataset/gt/18_201.npy,dataset/alt/18_201_alt.npy,18,dublaz/F_150326_160443.laz
8343,dataset/gt/33_104.npy,dataset/alt/33_104_alt.npy,33,dublaz/F_150326_120403.laz
8344,dataset/gt/22_740.npy,dataset/alt/22_740_alt.npy,22,dublaz/F_150326_123922.laz
8345,dataset/gt/31_2414.npy,dataset/alt/31_2414_alt.npy,31,dublaz/F_150326_131220.laz
8346,dataset/gt/13_1724.npy,dataset/alt/13_1724_alt.npy,13,dublaz/F_150326_151147.laz
8347,dataset/gt/20_340.npy,dataset/alt/20_340_alt.npy,20,dublaz/F_150326_120854.laz
8348,dataset/gt/13_2745.npy,dataset/alt/13_2745_alt.npy,13,dublaz/F_150326_151147.laz
8349,dataset/gt/27_1862.npy,dataset/alt/27_1862_alt.npy,27,dublaz/F_150326_132400.laz
8350,dataset/gt/27_1360.npy,dataset/alt/27_1360_alt.npy,27,dublaz/F_150326_132400.laz
8351,dataset/gt/31_1871.npy,dataset/alt/31_1871_alt.npy,31,dublaz/F_150326_131220.laz
8352,dataset/gt/37_1103.npy,dataset/alt/37_1103_alt.npy,37,dublaz/F_150326_160709.laz
8353,dataset/gt/35_658.npy,dataset/alt/35_658_alt.npy,35,dublaz/F_150326_120025.laz
8354,dataset/gt/33_268.npy,dataset/alt/33_268_alt.npy,33,dublaz/F_150326_120403.laz
8355,dataset/gt/13_249.npy,dataset/alt/13_249_alt.npy,13,dublaz/F_150326_151147.laz
8356,dataset/gt/37_727.npy,dataset/alt/37_727_alt.npy,37,dublaz/F_150326_160709.laz
8357,dataset/gt/31_929.npy,dataset/alt/31_929_alt.npy,31,dublaz/F_150326_131220.laz
8358,dataset/gt/18_207.npy,dataset/alt/18_207_alt.npy,18,dublaz/F_150326_160443.laz
8359,dataset/gt/38_261.npy,dataset/alt/38_261_alt.npy,38,dublaz/F_150326_145523.laz
8360,dataset/gt/19_1232.npy,dataset/alt/19_1232_alt.npy,19,dublaz/F_150326_154909.laz
8361,dataset/gt/24_627.npy,dataset/alt/24_627_alt.npy,24,dublaz/F_150326_124922.laz
8362,dataset/gt/19_3565.npy,dataset/alt/19_3565_alt.npy,19,dublaz/F_150326_154909.laz
8363,dataset/gt/18_1036.npy,dataset/alt/18_1036_alt.npy,18,dublaz/F_150326_160443.laz
8364,dataset/gt/1_329.npy,dataset/alt/1_329_alt.npy,1,dublaz/F_150326_125917.laz
8365,dataset/gt/31_2206.npy,dataset/alt/31_2206_alt.npy,31,dublaz/F_150326_131220.laz
8366,dataset/gt/19_3757.npy,dataset/alt/19_3757_alt.npy,19,dublaz/F_150326_154909.laz
8367,dataset/gt/1_980.npy,dataset/alt/1_980_alt.npy,1,dublaz/F_150326_125917.laz
8368,dataset/gt/16_16.npy,dataset/alt/16_16_alt.npy,16,dublaz/F_150326_161223.laz
8369,dataset/gt/13_417.npy,dataset/alt/13_417_alt.npy,13,dublaz/F_150326_151147.laz
8370,dataset/gt/24_297.npy,dataset/alt/24_297_alt.npy,24,dublaz/F_150326_124922.laz
8371,dataset/gt/38_1021.npy,dataset/alt/38_1021_alt.npy,38,dublaz/F_150326_145523.laz
8372,dataset/gt/20_575.npy,dataset/alt/20_575_alt.npy,20,dublaz/F_150326_120854.laz
8373,dataset/gt/19_2874.npy,dataset/alt/19_2874_alt.npy,19,dublaz/F_150326_154909.laz
8374,dataset/gt/20_318.npy,dataset/alt/20_318_alt.npy,20,dublaz/F_150326_120854.laz
8375,dataset/gt/12_508.npy,dataset/alt/12_508_alt.npy,12,dublaz/F_150326_150519.laz
8376,dataset/gt/15_117.npy,dataset/alt/15_117_alt.npy,15,dublaz/F_150326_145809.laz
8377,dataset/gt/24_990.npy,dataset/alt/24_990_alt.npy,24,dublaz/F_150326_124922.laz
8378,dataset/gt/15_226.npy,dataset/alt/15_226_alt.npy,15,dublaz/F_150326_145809.laz
8379,dataset/gt/18_1045.npy,dataset/alt/18_1045_alt.npy,18,dublaz/F_150326_160443.laz
8380,dataset/gt/19_5881.npy,dataset/alt/19_5881_alt.npy,19,dublaz/F_150326_154909.laz
8381,dataset/gt/29_571.npy,dataset/alt/29_571_alt.npy,29,dublaz/F_150326_125429.laz
8382,dataset/gt/19_1761.npy,dataset/alt/19_1761_alt.npy,19,dublaz/F_150326_154909.laz
8383,dataset/gt/13_7.npy,dataset/alt/13_7_alt.npy,13,dublaz/F_150326_151147.laz
8384,dataset/gt/19_2720.npy,dataset/alt/19_2720_alt.npy,19,dublaz/F_150326_154909.laz
8385,dataset/gt/5_1054.npy,dataset/alt/5_1054_alt.npy,5,dublaz/F_150326_160149.laz
8386,dataset/gt/16_882.npy,dataset/alt/16_882_alt.npy,16,dublaz/F_150326_161223.laz
8387,dataset/gt/27_3321.npy,dataset/alt/27_3321_alt.npy,27,dublaz/F_150326_132400.laz
8388,dataset/gt/1_609.npy,dataset/alt/1_609_alt.npy,1,dublaz/F_150326_125917.laz
8389,dataset/gt/13_501.npy,dataset/alt/13_501_alt.npy,13,dublaz/F_150326_151147.laz
8390,dataset/gt/24_364.npy,dataset/alt/24_364_alt.npy,24,dublaz/F_150326_124922.laz
8391,dataset/gt/37_40.npy,dataset/alt/37_40_alt.npy,37,dublaz/F_150326_160709.laz
